YFL008W	YFL008W	SMC1	Subunit of the multiprotein cohesin complex, essential protein involved in chromosome segregation and in double-strand DNA break repair; SMC chromosomal ATPase family member, binds DNA with a preference for DNA with secondary structure
YDR335W	YDR335W	MSN5	Karyopherin involved in nuclear import and export of proteins, including import of replication protein A and export of Swi6p, Far1p, and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm
YOR151C	YOR151C	RPB2	RNA polymerase II second largest subunit B150, part of central core; similar to bacterial beta subunit
YPL110C	YPL110C	GDE1	Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate, for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes
YLR084C	YLR084C	RAX2	N-glycosylated protein involved in the maintenance of bud site selection during bipolar budding; localization requires Rax1p; RAX2 mRNA stability is regulated by Mpt5p
YGL140C	YGL140C	YGL140C	Putative protein of unknown function; non-essential gene; contains multiple predicted transmembrane domains
YMR109W	YMR109W	MYO5	One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization
YPR122W	YPR122W	AXL1	Haploid specific endoprotease that performs one of two N-terminal cleavages during maturation of a-factor mating pheromone; required for axial budding pattern of haploid cells
YPR010C	YPR010C	RPA135	RNA polymerase I second largest subunit A135
YML091C	YML091C	RPM2	Protein subunit of mitochondrial RNase P, has roles in nuclear transcription, cytoplasmic and mitochondrial RNA processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus
YLR189C	YLR189C	ATG26	UDP-glucose:sterol glucosyltransferase, conserved enzyme involved in synthesis of sterol glucoside membrane lipids; in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy
YAR009C	YAR009C	YAR009C	Retrotransposon TYA Gag and TYB Pol genes; in YARCTY1-1 TYB is mutant and probably non-functional
YPL226W	YPL226W	NEW1	ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction
YKR096W	YKR096W	ESL2	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; predicted to contain a PINc domain
YAL001C	YAL001C	TFC3	Largest of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauB domain of TFIIIC that binds DNA at the BoxB promoter sites of tRNA and similar genes; cooperates with Tfc6p in DNA binding
YJL076W	YJL076W	NET1	Core subunit of the RENT complex, which is a complex involved in nucleolar silencing and telophase exit; stimulates transcription by RNA polymerase I and regulates nucleolar structure
YEL025C	YEL025C	YEL025C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
YOR086C	YOR086C	TCB1	Lipid-binding protein containing three calcium and lipid binding domains; non-tagged protein localizes to mitochondria and GFP-fusion protein localizes to the cell periphery; C-termini of Tcb1p, Tcb2p and Tcb3p interact
YNL106C	YNL106C	INP52	Polyphosphatidylinositol phosphatase, dephosphorylates a number of phosphatidylinositols (PIs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain
YBR218C	YBR218C	PYC2	Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc1p but differentially regulated; mutations in the human homolog are associated with lactic acidosis
YGL062W	YGL062W	PYC1	Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc2p but differentially regulated; mutations in the human homolog are associated with lactic acidosis
YGR233C	YGR233C	PHO81	Cyclin-dependent kinase (CDK) inhibitor, regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p
YPR049C	YPR049C	ATG11	Adapter protein for pexophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the (PAS)
YLR272C	YLR272C	YCS4	Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus
YJL092W	YJL092W	SRS2	DNA helicase and DNA-dependent ATPase involved in DNA repair, needed for proper timing of commitment to meiotic recombination and transition from Meiosis I to II; blocks trinucleotide repeat expansion; affects genome stability
YJR041C	YJR041C	URB2	Nucleolar protein required for normal metabolism of the rRNA primary transcript, proposed to be involved in ribosome biogenesis
YFR031C	YFR031C	SMC2	Subunit of the condensin complex; essential SMC chromosomal ATPase family member that forms a complex with Smc4p to form the active ATPase; Smc2p/Smc4p complex binds DNA; required for clustering of tRNA genes at the nucleolus
YKL038W	YKL038W	RGT1	Glucose-responsive transcription factor that regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor
YLR032W	YLR032W	RAD5	DNA helicase proposed to promote replication fork regression during postreplication repair by template switching; RING finger containing ubiquitin ligase; stimulates the synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p
YHR158C	YHR158C	KEL1	Protein required for proper cell fusion and cell morphology; functions in a complex with Kel2p to negatively regulate mitotic exit, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate
YLR035C-A	YLR035C-A	YLR035C-A	Retrotransposon TYA Gag and TYB Pol genes; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); YLR035C-A is part of a mutant retrotransposon
YBL105C	YBL105C	PKC1	Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)
YIL026C	YIL026C	IRR1	Subunit of the cohesin complex, which is required for sister chromatid cohesion during mitosis and meiosis and interacts with centromeres and chromosome arms, essential for viability
YOR207C	YOR207C	RET1	Second-largest subunit of RNA polymerase III, which is responsible for the transcription of tRNA and 5S RNA genes, and other low molecular weight RNAs
YDR128W	YDR128W	MTC5	Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; mtc5 is synthetically sick with cdc13-1
YGR097W	YGR097W	ASK10	Component of RNA polymerase II holoenzyme, phosphorylated in response to oxidative stress; has a role in destruction of Ssn8p; proposed to function in activation of the glycerol channel Fps1p; paralogous to Rgc1p
YLR410W	YLR410W	VIP1	Inositol hexakisphosphate (IP6) and inositol heptakisphosphate (IP7) kinase; IP7 production is important for phosphate signaling; involved in cortical actin cytoskeleton function, and invasive pseudohyphal growth analogous to S. pombe asp1
YER013W	YER013W	PRP22	DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase, associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes
YDR507C	YDR507C	GIN4	Protein kinase involved in bud growth and assembly of the septin ring, proposed to have kinase-dependent and kinase-independent activities; undergoes autophosphorylation; similar to Kcc4p and Hsl1p
YER129W	YER129W	SAK1	Upstream serine/threonine kinase for the SNF1 complex; partially redundant with Elm1p and Tos3p; members of this family have functional orthology with LKB1, a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome
YOR188W	YOR188W	MSB1	Protein involved in positive regulation of both 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway, potential Cdc28p substrate; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42, and of mutations in BEM4
YML117W	YML117W	NAB6	Putative RNA-binding protein that associates with mRNAs encoding cell wall proteins in high-throughput studies; deletion mutants display increased sensitivity to some cell wall disrupting agents; expression negatively regulated by cAMP
YPR022C	YPR022C	SDD4	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS
YGL151W	YGL151W	NUT1	Component of the RNA polymerase II mediator complex, which is required for transcriptional activation and also has a role in basal transcription
YKL105C	YKL105C	SEG2	Putative protein of unknown function; similar to A. gossypii SEG gene which is important for stabilizing eisosomes
YAL019W	YAL019W	FUN30	Conserved member of the Snf2p family with ATP-dependent chromatin remodeling activity; has a role in silencing; potential Cdc28p substrate; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies
YBR245C	YBR245C	ISW1	Member of the imitation-switch (ISWI) class of ATP-dependent chromatin remodeling complexes; ATPase that forms a complex with Ioc2p and Ioc4p to regulate transcription elongation, and a complex with Ioc3p to repress transcription initiation
YPL115C	YPL115C	BEM3	Rho GTPase activating protein (RhoGAP) involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p, which controls establishment and maintenance of cell polarity, including bud-site assembly
YML104C	YML104C	MDM1	Intermediate filament protein, required for nuclear and mitochondrial transmission to daughter buds; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P)
YHR077C	YHR077C	NMD2	Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance
YGR134W	YGR134W	CAF130	Part of the evolutionarily-conserved CCR4-NOT transcriptional regulatory complex involved in controlling mRNA initiation, elongation, and degradation
